U, real, imaginary, magnitude, phase
499,2.4758528560653303E-12,1.2589929099249275E-13,2.4790518341412843E-12,0.0
500,0.012196692513205737,-1.895011925157064E-14,0.012196692513205737,-1.5537096824448726E-12
501,1.0436096431476471E-14,-3.1148868206987146E-13,3.1166345818262453E-13,0.0
502,5.745404152435185E-14,7.0013439490423934E-15,5.787906102015425E-14,0.0
503,-4.599098879509711E-14,-1.6677631498041023E-13,1.7300147481682275E-13,0.0
504,0.005600591563202584,1.2613694810870157E-13,0.005600591563202584,2.252207587095902E-11
505,8.915090887740007E-14,-2.5880339538097985E-13,2.7372811695985904E-13,0.0
506,-4.846123502488808E-14,7.203612706341289E-14,8.681989923072709E-14,0.0
507,6.405986852087153E-14,-1.9258900030294512E-14,6.689224159264082E-14,0.0
508,-0.0278541999723739,-4.77048955893622E-16,0.0278541999723739,1.712664360731108E-14
509,-1.8346435481930712E-14,-1.5207713560672076E-13,1.5317978609868073E-13,0.0
510,3.019806626980426E-14,-9.182975560517725E-14,9.666761205772114E-14,0.0
511,1.051103648563867E-12,1.0765065054652023E-12,1.5045547967200047E-12,0.0
512,0.02734375,1.7785553757146205E-13,0.02734375,6.504431088327755E-12
513,1.4405143744511406E-14,5.304567549102579E-14,5.496682503655501E-14,0.0
514,-2.4119595209981526E-14,3.558178057749828E-14,4.2986253409184166E-14,0.0
515,6.222800053024002E-14,-2.4219211705589494E-13,2.5005868434031213E-13,0.0
516,-0.027854199972360466,-6.66654231817887E-14,0.027854199972360466,2.3933705957428446E-12
517,-9.992007221626409E-15,2.38298963894934E-14,2.5839972334563845E-14,0.0
518,4.371503159461554E-14,-2.9145956481624324E-14,5.254037272942564E-14,0.0
519,-8.509859483751825E-14,-2.2481148886921432E-13,2.4037881847390995E-13,0.0
520,0.005600591563129587,1.8267679036121365E-13,0.005600591563129587,3.26174098400303E-11
521,1.2606582444618653E-13,-1.5845311174267351E-13,2.0248451969035286E-13,0.0
522,-2.2012947020755291E-13,8.253987771045246E-13,8.542482805949934E-13,0.0
523,9.880984919163893E-15,-3.148349636550307E-14,3.2997642436534603E-14,0.0
524,0.012196692513296442,-1.6274134817528818E-13,0.012196692513296442,-1.3343072148278953E-11
525,2.5118795932144167E-14,-1.0190806531973351E-13,1.0495812348880754E-13,0.0
526,-1.8071655283335986E-13,-8.554962294127222E-14,1.9994301801604975E-13,0.0
527,-2.5202062658991053E-14,-7.903053211855138E-14,8.295160618824141E-14,0.0
528,-3.411514645647318E-4,7.93809462606987E-15,3.411514645647318E-4,-2.326853450914515E-11
529,1.1435297153639112E-14,-5.953917914247597E-14,6.062738551143265E-14,0.0
530,1.4710455076283324E-14,-9.68149171942656E-14,9.792612358244278E-14,0.0
531,-2.5729418595688003E-14,-1.0210582379599487E-14,2.7681383162745374E-14,0.0
532,0.014878259817239309,-4.676814491233472E-14,0.014878259817239309,-3.143388103637287E-12
533,1.0261236305098009E-13,-3.91256471665713E-13,4.044884716171884E-13,0.0
534,1.0072498390911733E-13,-2.262044718204237E-13,2.476166098125261E-13,0.0
535,3.0625502134284943E-13,9.051440152951784E-14,3.1935089632245583E-13,0.0
536,-0.006711983647177205,4.2559705759614985E-14,0.006711983647177205,-6.340853613002158E-12
537,-1.1129985821867194E-14,3.8132691448922174E-14,3.9723780554394204E-14,0.0
538,5.709321904134868E-14,-2.8334973256605167E-14,6.373779388993589E-14,0.0
539,-2.9112823263233167E-13,-6.651831863102586E-13,7.261021410142607E-13,0.0
540,-0.013948000259598525,7.258083023486961E-15,0.013948000259598525,-5.203672848007156E-13
541,3.802513859341161E-13,4.5293629957754433E-13,5.913902332468935E-13,0.0
542,-6.217248937900877E-15,-2.1552204465535851E-13,2.1561170171579784E-13,0.0
543,1.614541833561134E-13,1.154909501366319E-13,1.9850847056650123E-13,0.0
544,-0.008329074752715493,-6.902811655606911E-14,0.008329074752715493,8.287609200957664E-12
545,7.271960811294775E-15,8.86096751528953E-15,1.1462903617671367E-14,0.0
546,-1.8568480086855743E-14,-2.980948821118545E-14,3.511971013759599E-14,0.0
547,-4.2799097599299785E-14,-1.5981660439479128E-13,1.6544820880141196E-13,0.0
548,0.005346229243075179,-8.770068005148346E-14,0.005346229243075179,-1.6404212401680997E-11
549,1.4349632593280148E-14,-1.5716594692349872E-13,1.5781966552974994E-13,0.0
550,6.347700143294333E-14,-8.141404217454351E-14,1.0323553639186575E-13,0.0
551,-3.70536934468646E-14,-8.58202398035246E-14,9.347775006914044E-14,0.0
552,-0.006519263622581151,6.908362770730037E-14,0.006519263622581151,-1.0596845243074909E-11
553,1.8721135752741702E-13,6.091654958240156E-14,1.9687284830642227E-13,0.0
554,-1.071365218763276E-14,-8.43769498715119E-14,8.505440619284341E-14,0.0
555,8.146261443187086E-14,-4.1329439870452234E-13,4.212462671058443E-13,0.0
556,0.020538548929015993,-8.876926971268517E-14,0.020538548929015993,-4.322080884072375E-12
557,-2.1779800185584008E-13,2.5128510383609637E-13,3.3253597252374705E-13,0.0
558,1.509903313490213E-14,8.806150253448664E-14,8.934656697512372E-14,0.0
559,-7.688294445529209E-14,1.1420031587050516E-13,1.3766880290406641E-13,0.0
560,-4.816578726309917E-4,-6.963873921961294E-14,4.816578726309917E-4,1.4458133703747154E-10
561,-3.785860513971784E-14,-1.720151798778602E-14,4.158324427229309E-14,0.0
562,5.56776846849516E-14,2.758904216193514E-14,6.213823154298751E-14,0.0
